customerid,firstname,lastname,gender,age,tenure,noofproducts,is_verified,branch,address,creditscore,customer_status
195841,Analise,Williams,Female,51,6,2,Y,BOB0002348,"Parkfields Rue, 717",796,
195842,Mark,Janes,Male,49,7,1,Y,BOB0002347,"Maple Tunnel, 3932",535,
195843,Josh,Ring,Male,34,7,1,Y,BOB0002345,"Camelot   Pass, 3376",574,
195844,Noah,Benson,Male,44,4,2,Y,BOB0002345,"Blandford  Lane, 4913",595,
195845,Manuel,Thorne,Male,50,9,1,Y,BOB0002346,"Coal Wharf  Road, 328",669,
195846,Carl,Pearson,Male,25,7,1,Y,BOB0002349,"Clere  Boulevard, 9862",665,
195847,Dani,Drake,Female,40,4,1,Y,BOB0002345,"Kinglake  Road, 1819",472,
195848,Jules,Tanner,Female,41,4,1,Y,BOB0002349,"Thrale   Avenue, 813",569,
195852,Mandy,Bloom,Female,41,2,1,Y,BOB0002348,"Chambers  Vale, 4313",575,
195853,Alexander,Varndell,Male,23,2,1,Y,BOB0002345,"Thoresby   Pass, 5019",570,
195855,Katelyn,Warren,Female,32,5,1,Y,BOB0002347,"St. Pauls  Lane, 3070",415,
195858,Audrey,Kennedy,Female,28,6,2,Y,BOB0002345,"Longmoore   Pass, 2851",600,
195859,Zara,Brett,Female,24,7,1,Y,BOB0002348,"Coleman  Grove, 4799",790,
195863,Kirsten,Williams,Female,37,3,1,Y,BOB0002347,"Adelaide  Lane, 2251",850,
195864,Parker,Bayliss,Female,47,4,1,Y,BOB0002348,"York Pass, 8617",573,
195865,Carl,Utterson,Male,41,9,3,Y,BOB0002349,"Chalcot  Vale, 9687",693,
195866,Andie,Khan,Female,33,9,1,Y,BOB0002349,"Dyott   Street, 5599",764,
195867,Jane,Appleton,Female,34,8,2,Y,BOB0002345,"Blackpool  Rue, 8906",838,
195869,Mark,Clark,Male,28,8,1,Y,BOB0002346,"Enderby   Boulevard, 4990",821,
195870,Bart,Chappell,Male,36,4,1,Y,BOB0002347,"Betton  Boulevard, 6522",607,
195874,Stacy,Stone,Female,29,9,2,Y,BOB0002348,"Bel   Tunnel, 9666",511,
195881,Camellia,Hope,Female,69,6,1,Y,BOB0002347,"Bicknell  Hill, 3889",656,
195883,Doug,Yard,Male,43,7,2,Y,BOB0002348,"Cleveland  Route, 9550",520,
195884,Maribel,Benfield,Female,49,5,1,Y,BOB0002347,"Shepherds  Lane, 9861",714,
195887,Sebastian,Healy,Male,32,6,1,Y,BOB0002346,"Maple Way, 7184",742,
195889,Elle,Jackson,Female,33,1,1,Y,BOB0002349,"Camera  Alley, 2888",596,
195890,Caleb,Addley,Male,51,8,1,Y,BOB0002346,"Cecilia  Lane, 9148",465,
195891,Alexia,Radley,Female,48,1,1,Y,BOB0002345,"Cam  Lane, 7071",701,
195892,Martin,Torres,Male,32,4,1,Y,BOB0002345,"King Edward  Lane, 533",678,
195894,Michael,Quinn,Male,25,8,2,Y,BOB0002347,"Coleman  Boulevard, 4785",668,
195896,Charlize,Rowe,Female,54,2,2,Y,BOB0002349,"Durham Boulevard, 7577",639,
195897,Bob,Chadwick,Male,52,7,2,Y,BOB0002345,"Castile  Road, 571",730,
195898,Carl,Ashley,Male,34,1,1,Y,BOB0002346,"Bempton   Street, 865",780,
195899,Manuel,Vince,Male,38,8,2,Y,BOB0002347,"Maple Lane, 3225",592,
195900,Jennifer,Plant,Female,34,4,2,Y,BOB0002348,"Durham Vale, 1061",628,
195903,Joseph,Irwin,Male,27,2,2,Y,BOB0002348,"Chatfield  Avenue, 7433",433,
195904,Michelle,Moore,Female,39,7,2,Y,BOB0002347,"Clyde Alley, 2812",600,
195906,Doug,Michael,Male,35,6,1,Y,BOB0002347,"Bales  Avenue, 192",521,
195907,Megan,Marshall,Female,37,4,2,Y,BOB0002347,"Tilloch   Tunnel, 8342",617,
195908,Jayden,Wigley,Male,40,5,1,Y,BOB0002347,"Walnut Boulevard, 464",806,
195909,Zara,Jacobs,Female,48,7,1,Y,BOB0002348,"Apostle  Street, 5429",608,
195910,Daron,Newman,Male,57,8,1,Y,BOB0002349,"Epworth  Route, 5360",788,
195911,Christy,Cann,Female,23,1,2,Y,BOB0002345,"Chapel  Crossroad, 4728",669,
195912,Phoebe,Drew,Female,36,8,1,Y,BOB0002345,"Gathorne   Vale, 3126",729,
195913,Jamie,Hunt,Female,29,2,1,Y,BOB0002346,"Rivervalley Boulevard, 9544",527,
195914,Phillip,Cork,Male,32,9,2,Y,BOB0002345,"Baltic  Rue, 4560",728,
195915,Kurt,Harrison,Male,32,8,1,Y,BOB0002348,"Linden Hill, 4637",696,
195916,Russel,Jordan,Male,32,4,2,Y,BOB0002349,"Bennett  Route, 5128",523,
195917,Angelique,Robinson,Female,26,8,1,Y,BOB0002349,"Tiptree   Alley, 6884",690,
195918,Sylvia,Hunter,Female,28,8,3,Y,BOB0002348,"Angel  Grove, 2082",421,
195919,Nick,Dixon,Male,44,6,2,Y,BOB0002345,"Berry  Pass, 2630",765,
195920,Luke,Roscoe,Male,29,7,1,Y,BOB0002347,"Boleyn  Route, 4820",485,
195921,Elena,Poulton,Female,40,5,1,Y,BOB0002346,"Hampden  Street, 4257",689,
195922,Carl,Eddison,Male,32,1,1,Y,BOB0002345,"Elba  Avenue, 6171",502,
195923,Josephine,Mcguire,Female,59,1,1,Y,BOB0002345,"Berriman  Tunnel, 9794",608,
195924,Domenic,Ellwood,Male,35,7,2,Y,BOB0002348,"Cave   Lane, 8653",648,
195925,Gloria,Haines,Female,26,4,1,Y,BOB0002349,"Clavell   Tunnel, 5869",573,
195926,Alexander,Wilkinson,Male,37,9,1,Y,BOB0002345,"Bedford  Road, 2625",633,
195927,Marjorie,Fisher,Female,30,7,1,Y,BOB0002345,"Clifton  Route, 9504",563,
195928,Aurelia,Waterhouse,Female,28,3,2,Y,BOB0002346,"Monroe Street, 7668",768,
195929,Ryan,Saunders,Male,46,7,2,Y,BOB0002345,"Cephas  Vale, 3328",550,
195930,Noah,Gray,Male,37,1,2,Y,BOB0002345,"Vine  Boulevard, 7761",512,
195931,Jane,Bristow,Female,39,1,1,Y,BOB0002345,"Elia   Crossroad, 4596",730,
195932,Adela,Page ,Female,29,3,1,Y,BOB0002347,"Apothecary   Drive, 2981",594,
195933,Marvin,Cartwright,Male,35,5,1,Y,BOB0002348,"Sundown Drive, 797",693,
195934,Boris,Terry,Male,37,2,1,Y,BOB0002346,"Chandos  Way, 4445",515,
195935,Hadley,Addley,Female,46,9,1,Y,BOB0002349,"Billing  Route, 9839",644,
195936,Carissa,Stevenson,Female,34,2,2,Y,BOB0002349,"Besson  Crossroad, 6313",559,
195937,Harriet,Thompson,Female,50,5,1,Y,BOB0002346,"Bennett  Rue, 2197",649,
195938,Rosie,Russell,Female,53,10,1,Y,BOB0002349,"Blanchard  Rue, 9641",609,
195939,Ron,Mccall,Male,29,2,1,Y,BOB0002349,"Shepherds  Boulevard, 4496",712,
195940,Rowan,Lowe,Female,48,4,2,Y,BOB0002348,"Lonsdale  Street, 8846",698,
195941,Megan,Widdows,Female,48,3,1,Y,BOB0002347,"Carol   Way, 4183",553,
195942,Phillip,Hancock,Male,34,1,3,Y,BOB0002348,"Under  Crossroad, 8231",673,
195943,Harmony,Seymour,Female,46,9,1,Y,BOB0002345,"Linden Road, 6580",790,
195944,Eve,Walsh,Female,61,8,2,Y,BOB0002346,"Lincoln Route, 620",676,
195945,William,Torres,Male,33,8,2,Y,BOB0002346,"Fawn Walk, 2224",644,
195946,William,Fox,Male,42,2,2,Y,BOB0002346,"Blenkarne  Walk, 8667",636,
195947,Chris,Jones,Male,36,10,2,Y,BOB0002346,"Queen Caroline   Boulevard, 1606",524,
195948,Chuck,Tait,Male,34,1,1,Y,BOB0002349,"Belfort  Lane, 5072",640,
195949,Tony,Steer,Male,35,6,1,Y,BOB0002349,"Monroe Lane, 9855",614,
195950,Francesca,Cameron,Female,50,4,1,Y,BOB0002347,"Clarks  Walk, 2919",804,
195951,Angelina,Russell,Female,26,5,1,Y,BOB0002349,"Balfe   Street, 8025",640,
195952,Mike,Page ,Male,38,4,2,Y,BOB0002347,"Westcott  Grove, 1224",639,
195953,Peter,Cox,Male,53,10,2,Y,BOB0002349,"Fairholt   Rue, 199",777,
195954,Danny,Redfern,Male,33,8,1,Y,BOB0002349,"Hickory Lane Pass, 7899",789,
195955,Manuel,Rogers,Male,55,3,1,Y,BOB0002349,"Black Friars   Route, 5890",721,
195956,Chadwick,Holmes,Male,19,8,1,Y,BOB0002347,"Tiptree   Boulevard, 4227",850,
195957,Carina,Stewart,Female,32,2,1,Y,BOB0002345,"Union  Boulevard, 6209",548,
195958,Maxwell,Jarrett,Male,42,8,2,Y,BOB0002346,"Gate   Street, 8096",716,
195959,Madelyn,Leigh,Female,44,2,2,Y,BOB0002349,"Spruce Tunnel, 4913",663,
195960,Brad,Gregory,Male,36,3,2,Y,BOB0002349,"Ben   Grove, 689",721,
195961,Manuel,Ranks,Male,36,2,1,Y,BOB0002347,"Magnolia Rue, 3040",630,
195962,Abbey,Lindop,Female,36,8,1,Y,BOB0002346,"Gathorne   Lane, 4850",750,
195963,Melanie,Middleton,Female,31,2,1,Y,BOB0002347,"Paris   Street, 7618",746,
195964,Doug,Lane,Male,35,1,2,Y,BOB0002347,"Cato   Way, 2766",571,
195968,Rufus,Clark,Male,42,4,2,Y,BOB0002349,"Abbots   Vale, 2487",632,
195981,Gil,Eddison,Male,40,5,1,Y,BOB0002346,"Kimberley  Vale, 653",559,
195983,Alan,Kirby,Male,38,1,2,Y,BOB0002348,"Camdenhurst   Alley, 3914",581,
195984,Louise,Saunders,Female,38,6,1,Y,BOB0002348,"Earl Rise Grove, 5686",675,
195985,Angelique,Patel,Female,33,5,2,Y,BOB0002348,"Camelot   Tunnel, 8206",771,
195986,Manuel,Pearson,Male,37,9,2,Y,BOB0002349,"Hickory Lane Crossroad, 7520",524,
195987,Mason,Judd,Male,53,6,1,Y,BOB0002345,"Magnolia Avenue, 8758",713,
195988,Juliette,Walker,Female,40,8,1,Y,BOB0002346,"Durnford  Crossroad, 7249",676,
195990,Andrea,Olson,Female,49,1,2,Y,BOB0002348,"Cheney  Drive, 7893",717,
195991,Mark,Roscoe,Male,23,5,1,Y,BOB0002349,"Black Swan  Way, 2458",594,
195992,Katelyn,Morgan,Female,44,3,1,Y,BOB0002345,"King Vale, 73",716,
195993,Bristol,Quinn,Female,35,6,1,Y,BOB0002346,"Billing  Crossroad, 6153",668,
195994,Harvey,Stevens,Male,48,2,1,Y,BOB0002349,"Babmaes    Road, 9809",596,
195996,Danny,White,Male,23,10,1,Y,BOB0002347,"Collingwood  Way, 5737",678,
195997,Barry,Gosling,Male,61,2,1,Y,BOB0002347,"Bayberry Walk, 3757",556,
196001,Greta,Edmonds,Female,32,1,2,Y,BOB0002348,"Durnford  Tunnel, 7901",621,
196010,Iris,Redden,Female,57,4,1,Y,BOB0002348,"Black Swan  Road, 9028",491,
196013,Emerald,Uttridge,Female,56,2,1,Y,BOB0002346,"Kingly  Tunnel, 6221",705,
196014,Enoch,Furnell,Male,49,5,1,Y,BOB0002348,"Belgrave  Tunnel, 4379",648,
196016,Eve,Appleton,Female,41,2,2,Y,BOB0002347,"Chambers  Road, 5435",724,
196020,Sofie,Garner,Female,41,8,1,Y,BOB0002347,"Meadow Vale, 3252",618,
196021,Ronald,Wilton,Male,38,3,2,Y,BOB0002348,"Canon Tunnel, 8308",619,
196022,Angelina,Aldridge,Female,40,7,2,Y,BOB0002346,"Thomas  Grove, 3153",541,
196023,George,Cox,Male,29,8,2,Y,BOB0002345,"Carlton  Drive, 4122",635,
196025,David,Nurton,Male,36,4,2,Y,BOB0002346,"Bolingbroke  Hill, 1920",743,
196032,Bree,Bailey,Female,33,4,1,Y,BOB0002348,"Geary   Crossroad, 7243",488,
196033,Sabina,Trent,Female,34,9,1,Y,BOB0002345,"Castlereagh   Way, 6876",529,
196044,Jacob,Rogan,Male,42,5,3,Y,BOB0002348,"Bell    Crossroad, 4262",660,
196067,Sebastian,Clayton,Male,51,3,1,Y,BOB0002346,"East Hill, 4327",762,
196068,Christine,Pratt,Female,30,4,2,Y,BOB0002347,"Bush  Rue, 6714",627,
196069,Holly,Hamilton,Female,33,0,1,Y,BOB0002348,"Fawn Vale, 9795",548,
196070,Chris,Thorne,Male,37,8,1,Y,BOB0002348,"Sheraton   Drive, 8221",701,
196071,Adelaide,Mould,Female,24,4,2,Y,BOB0002345,"Linden Alley, 371",667,
196072,Maria,Leigh,Female,37,8,1,Y,BOB0002349,"St. Jamess  Street, 4148",545,
196073,Ilona,Warren,Female,33,8,1,Y,BOB0002345,"Waldram Park  Boulevard, 1950",683,
196074,Nancy,Truscott,Female,38,2,2,Y,BOB0002349,"Aylward   Walk, 5342",800,
196075,Holly,Hopkins,Female,42,3,1,Y,BOB0002345,"Apothecary   Alley, 9274",464,
196076,Percy,Sylvester,Male,35,3,1,Y,BOB0002346,"King Edward  Lane, 8385",626,
196077,Noah,Noach,Male,31,9,2,Y,BOB0002347,"Badric  Rue, 6939",790,
196078,Harvey,Watson,Male,34,7,2,Y,BOB0002348,"Baylis  Route, 9754",534,
196079,Oliver,Rossi,Male,46,2,1,Y,BOB0002349,"Cadogan  Vale, 4023",745,
196080,Payton,Mcgregor,Female,47,3,1,Y,BOB0002349,"Falconberg   Walk, 7641",553,
196081,Chuck,Ianson,Male,26,1,1,Y,BOB0002345,"Sheringham   Walk, 7799",748,
196083,Johnathan,Thompson,Male,40,4,2,Y,BOB0002347,"Chapel  Alley, 1664",830,
196094,Leroy,Simpson,Male,34,7,2,Y,BOB0002349,"Gavel   Alley, 1757",445,
196095,Cedrick,Walsh,Male,37,4,1,Y,BOB0002347,"Wadham  Alley, 1614",623,
196096,Nate,Taylor,Male,34,2,1,Y,BOB0002345,"Marischal  Boulevard, 9198",700,
196098,Denis,Howard,Male,26,7,2,Y,BOB0002347,"Burton  Route, 5136",609,
196099,Bryce,Bishop,Female,49,2,1,Y,BOB0002348,"Caxton  Route, 5021",834,
196100,Anthony,Camden,Male,61,5,1,Y,BOB0002349,"Fairfield  Walk, 1140",660,
196101,Ronald,Morgan,Male,38,1,2,Y,BOB0002345,"Ashley Drive, 6458",690,
196102,Moira,Gibson,Female,49,6,1,Y,BOB0002347,"Queen Caroline   Tunnel, 3142",850,
196103,Erick,Simpson,Male,36,2,1,Y,BOB0002348,"Carltoun   Walk, 2541",505,
196104,Sara,Brown,Female,43,8,2,Y,BOB0002346,"Balfour    Boulevard, 9934",709,
196105,Mona,Stewart,Female,35,10,2,Y,BOB0002346,"Sheffield Pass, 1779",554,
196106,Carter,Victor,Male,41,10,2,Y,BOB0002348,"Blore  Route, 3375",416,
196108,Tyler,Farrow,Male,42,3,2,Y,BOB0002347,"Camdenhurst   Way, 9902",671,
196109,Daniel,Hope,Male,29,7,1,Y,BOB0002347,"Walnut Vale, 1083",747,
196112,Meredith,Gibson,Female,41,9,1,Y,BOB0002345,"Bellenden   Vale, 1480",673,
196113,Francesca,Myatt,Female,33,6,1,Y,BOB0002348,"Carlisle  Drive, 8511",538,
196115,Tony,Gray,Male,29,1,1,Y,BOB0002349,"Parkgate  Pass, 8601",654,
196116,Gladys,Thomson,Female,36,8,2,Y,BOB0002345,"Clerkenwell Vale, 4567",761,
196118,Chuck,Moss,Male,60,8,3,Y,BOB0002345,"Antrobus   Grove, 9229",824,
196119,Javier,Power,Male,33,4,2,Y,BOB0002349,"East Route, 7859",735,
196120,Peter,Skinner,Male,37,7,2,Y,BOB0002345,"Baynes  Crossroad, 2698",592,
196121,Rick,Vernon,Male,61,7,1,Y,BOB0002346,"Gathorne   Lane, 6522",747,
196122,Taylor,Parsons,Female,36,7,1,Y,BOB0002347,"Belmont Park Tunnel, 7812",675,
196123,Maxwell,Miller,Male,39,5,2,Y,BOB0002348,"Elf  Rue, 9938",632,
196124,Julianna,King,Female,46,8,1,Y,BOB0002345,"Bicknell  Rue, 7536",563,
196126,Alessia,Rehman,Female,28,0,1,Y,BOB0002346,"Chambers  Road, 7785",695,
196127,Russel,Price,Male,39,6,2,Y,BOB0002349,"Blue Anchor  Boulevard, 5529",621,
196128,Chester,Dixon,Male,32,4,2,Y,BOB0002345,"Virginia Way, 7489",776,
196129,Kurt,Bingham,Male,41,1,2,Y,BOB0002347,"Paris   Street, 903",841,
196130,Michael,Keys,Male,36,2,2,Y,BOB0002348,"Bacon  Boulevard, 8818",626,
196131,Rowan,Samuel,Female,26,2,2,Y,BOB0002349,"Bagford   Hill, 6120",700,
196137,Michael,Whinter,Male,34,9,2,Y,BOB0002349,"Glenwood Avenue, 6082",684,
196138,Lucas,Weldon,Male,28,6,2,Y,BOB0002347,"Belfort  Rue, 6304",706,
196142,Harmony,Vallory,Female,32,5,1,Y,BOB0002345,"Linden Alley, 7213",771,
196143,Caleb,Roth,Male,48,8,1,Y,BOB0002346,"Fair Vale, 4444",601,
196144,Shannon,Nicolas,Female,42,1,2,Y,BOB0002347,"Gautrey  Alley, 2224",670,
196145,Mya,Thorpe,Female,28,2,1,Y,BOB0002348,"English   Road, 7052",517,
196146,Penny,Calderwood,Female,26,7,2,Y,BOB0002349,"Norfolk  Street, 1249",772,
196148,Ronald,Callan,Male,42,4,3,Y,BOB0002345,"Kinglake  Rue, 2922",571,
196150,Emerald,Selby,Female,36,9,2,Y,BOB0002348,"Cedarne  Route, 8753",519,
196152,Chadwick,Craig,Male,21,1,2,Y,BOB0002349,"Bigland  Vale, 883",735,
196154,Kurt,Adler,Male,47,6,1,Y,BOB0002349,"Waite  Pass, 5649",525,
196158,Freya,Curtis,Female,31,9,2,Y,BOB0002348,"Timothy  Pass, 1925",636,
196159,Gabriel,Ward,Male,67,6,1,Y,BOB0002346,"Fair Pass, 5182",659,
196160,Ron,Mitchell,Male,40,2,2,Y,BOB0002349,"Bedford  Route, 3941",566,
196161,Stacy,Ellis,Female,40,7,1,Y,BOB0002348,"Chamberlain  Street, 5814",535,
196163,Danny,Lynch,Male,40,1,1,Y,BOB0002345,"Cam  Route, 3073",568,
196164,Bernadette,Ellis,Female,38,8,2,Y,BOB0002349,"Battersea   Boulevard, 4402",556,
196165,Russel,Rehman,Male,31,6,2,Y,BOB0002347,"Bacton   Hill, 6712",767,
196166,William,Donnelly,Male,56,7,2,Y,BOB0002348,"Arlington  Route, 5433",561,
196168,Carl,Gaynor,Male,64,4,2,Y,BOB0002345,"Bective  Rue, 8586",711,
196169,Tom,Hunt,Male,39,2,2,Y,BOB0002346,"Thoresby   Walk, 6327",574,
196173,Bob,Lowe,Male,49,9,1,Y,BOB0002349,"Underwood  Crossroad, 6589",760,
196174,Marla,Wilson,Female,34,7,2,Y,BOB0002347,"Chester  Hill, 1049",523,
196175,Phillip,Power,Male,27,9,1,Y,BOB0002346,"Durnford  Crossroad, 1250",829,
196178,Christine,Simpson,Female,52,1,1,Y,BOB0002347,"Dyott   Street, 1229",546,
196179,Russel,Wood,Male,40,1,2,Y,BOB0002349,"Birkbeck  Hill, 3672",727,
196180,Aeris,Rose,Female,26,1,2,Y,BOB0002345,"Chatsworth  Pass, 6812",545,
196181,Alan,Murray,Male,37,0,1,Y,BOB0002346,"Kimberley  Way, 8162",657,
196182,Eve,Stone,Female,28,2,2,Y,BOB0002347,"Chart   Tunnel, 1404",703,
196183,Valentina,Santos,Female,29,5,1,Y,BOB0002348,"Zealand Tunnel, 2551",602,
196184,Ema,London,Female,39,9,1,Y,BOB0002347,"Linda   Way, 5150",637,
196185,Adalind,Clarke,Female,36,4,2,Y,BOB0002348,"Abbotswell  Vale, 2144",600,
196186,Aisha,Ainsworth,Female,38,4,2,Y,BOB0002348,"Armory  Street, 4567",662,
196189,Chad,Rigg,Male,52,3,1,Y,BOB0002345,"Meadow Walk, 190",665,
196190,Gabriel,Hooper,Male,39,5,1,Y,BOB0002349,"Bethwin  Route, 1536",725,
196192,Johnny,Rehman,Male,29,3,2,Y,BOB0002346,"Heritage Avenue, 7989",739,
196193,Angelique,Hooper,Female,38,9,2,Y,BOB0002346,"Carlton  Alley, 2730",819,
196195,William,Wilson,Male,32,9,1,Y,BOB0002347,"Charterhouse  Lane, 9321",456,
196201,Britney,Cadman,Female,77,9,3,Y,BOB0002347,"Ayres   Vale, 1124",641,
196202,George,Gordon,Male,21,6,1,Y,BOB0002348,"Udall   Drive, 1658",685,
196206,Eduardo,Bingham,Male,32,3,2,Y,BOB0002347,"Amwell    Crossroad, 5626",785,
196208,Carter,Russell,Male,40,4,2,Y,BOB0002345,"Virginia Crossroad, 7002",557,
196209,Bryon,Strong,Male,27,8,2,Y,BOB0002346,"Waldram Park  Hill, 3646",697,
196210,Nicholas,Egerton,Male,18,10,1,Y,BOB0002347,"Amwell    Lane, 8625",656,
196213,Noah,Gray,Male,43,1,2,Y,BOB0002348,"Elia   Pass, 5591",712,
196214,Boris,Varley,Male,38,5,1,Y,BOB0002349,"Lexington Boulevard, 9372",689,
196215,Lucy,Michael,Female,25,4,2,Y,BOB0002345,"Cliff  Road, 294",697,
196217,Jacqueline,Judd,Female,38,2,1,Y,BOB0002346,"Catherine  Boulevard, 9100",589,
196218,Quinn,Connell,Female,25,10,2,Y,BOB0002347,"Sheffield Way, 8807",525,
196219,Faith,Woods,Female,44,3,2,Y,BOB0002348,"Caroline  Avenue, 5493",680,
196224,Mike,Hall,Male,49,4,1,Y,BOB0002349,"Lonsdale  Street, 8120",714,
196234,Jack,Wilde,Male,38,2,1,Y,BOB0002348,"Blackwall  Rue, 6496",550,
196235,Maggie,Rigg,Female,32,5,1,Y,BOB0002345,"Vintners  Tunnel, 3119",680,
196236,Lucas,Spencer,Male,35,2,1,Y,BOB0002348,"Littlebury  Street, 5599",746,
196237,Rosalee,Vass,Female,24,8,1,Y,BOB0002348,"Lincoln Rue, 8072",644,
196238,Judith,Roscoe,Female,30,9,2,Y,BOB0002346,"Rail Crossroad, 4932",662,
196239,Chuck,Walton,Male,46,5,1,Y,BOB0002347,"Cephas  Avenue, 2904",736,
196240,Melanie,Bailey,Female,57,8,1,Y,BOB0002348,"Zealand Avenue, 8783",657,
196241,Carina,Hepburn,Female,37,2,2,Y,BOB0002349,"Elgood   Drive, 6226",776,
196242,Kurt,Blackburn,Male,54,1,1,Y,BOB0002349,"Oxford Road, 7805",350,
196243,Julius,Watson,Male,30,3,1,Y,BOB0002345,"Central  Boulevard, 7962",617,
196247,Ethan,Price,Male,23,5,2,Y,BOB0002347,"Carlisle  Drive, 4952",705,
196248,Rhea,Brock,Female,40,1,1,Y,BOB0002348,"Fieldstone Vale, 8728",739,
196249,Carina,Parker,Female,35,2,1,Y,BOB0002347,"Coley  Way, 2112",480,
196250,Lucas,Whinter,Male,37,9,2,Y,BOB0002349,"Chester      Walk, 3116",556,
196252,Logan,Gardner,Male,34,8,1,Y,BOB0002345,"Cedarne  Rue, 4119",699,
196254,Melanie,Hunter,Female,33,7,1,Y,BOB0002348,"Bayberry Alley, 2413",516,
196255,Erick,Rosenbloom,Male,41,2,2,Y,BOB0002347,"Fairbairn  Drive, 5060",517,
196256,Thea,Williams,Female,37,6,2,Y,BOB0002349,"Pine Street, 660",573,
196259,Brad,Becker,Male,41,8,1,Y,BOB0002348,"Byland  Boulevard, 6929",655,
196264,Carter,Moran,Male,47,6,2,Y,BOB0002349,"Aspen Crossroad, 2349",778,
196265,Erick,Stuart,Male,26,4,2,Y,BOB0002349,"Linden Vale, 9022",818,
196266,Sage,Gordon,Female,33,9,1,Y,BOB0002345,"East Rue, 2698",608,
196267,Oliver,Murphy,Male,38,5,3,Y,BOB0002347,"Tilson  Pass, 8454",816,
196268,Nick,Chappell,Male,27,10,1,Y,BOB0002345,"Falconberg   Avenue, 9168",631,
196269,Julian,Vernon,Male,37,1,1,Y,BOB0002346,"Belgrave  Route, 7769",703,
196270,Daniel,Richardson,Male,26,2,1,Y,BOB0002347,"Longman   Pass, 5507",774,
196271,Nicholas,Sheldon,Male,28,8,2,Y,BOB0002348,"Betton  Drive, 3384",785,
196275,Tara,Andersson,Female,26,6,2,Y,BOB0002349,"Bales  Grove, 6421",730,
196276,Benjamin,Cooper,Male,69,1,1,Y,BOB0002348,"Bell    Pass, 5826",476,
196277,Caitlyn,Exton,Female,69,5,2,Y,BOB0002347,"Glenwood Tunnel, 34",628,
196278,Sienna,Robertson,Female,42,9,1,Y,BOB0002347,"Caldwell   Crossroad, 5382",703,
196279,Samara,Hall,Female,41,9,2,Y,BOB0002347,"Chatsworth  Pass, 9153",513,
196280,Jessica,Anderson,Female,31,9,1,Y,BOB0002348,"Chestnut  Walk, 8547",744,
196281,Liv,Webster,Female,31,2,1,Y,BOB0002349,"Adelaide  Alley, 4108",658,
196283,Carter,Bailey,Male,50,3,4,Y,BOB0002346,"Bingham   Rue, 5593",630,
196284,Nicholas,Andrews,Male,37,8,2,Y,BOB0002349,"Magnolia Way, 8964",833,
196287,Juliet,Ulyatt,Female,43,8,1,Y,BOB0002347,"Chart   Boulevard, 9968",637,
196288,Rebecca,Lindsay,Female,30,8,1,Y,BOB0002345,"Dunstans  Street, 9048",584,
196290,Bryon,Carter,Male,36,3,2,Y,BOB0002348,"Marina  Route, 6899",741,
196291,Javier,Richards,Male,33,4,1,Y,BOB0002347,"Walnut Hill, 2534",631,
196292,Josh,Yoman,Male,32,8,2,Y,BOB0002347,"Blenkarne  Tunnel, 4721",504,
196293,Piper,Glynn,Female,29,1,2,Y,BOB0002345,"St. Jamess  Route, 4957",468,
196294,Adela,Saunders,Female,40,9,2,Y,BOB0002346,"Blore  Walk, 3267",850,
196295,Javier,Brooks,Male,42,1,1,Y,BOB0002349,"Charnwood   Street, 5437",601,
196296,Eduardo,Sylvester,Male,43,1,1,Y,BOB0002345,"Cleaver Alley, 1261",619,
196298,Sloane,James,Female,31,7,1,Y,BOB0002347,"Clifton  Hill, 6138",592,
196299,Harry,Lyon,Male,32,4,1,Y,BOB0002348,"Monroe Avenue, 2201",662,
196303,Logan,Uddin,Male,39,7,1,Y,BOB0002345,"Bell    Tunnel, 4382",549,
196304,Chris,Stanton,Male,35,4,1,Y,BOB0002349,"St. Johs  Way, 8384",479,
196305,Shelby,Anderson,Female,34,4,1,Y,BOB0002346,"Railroad Route, 1784",631,
196306,Maria,Reyes,Female,66,6,2,Y,BOB0002345,"Chestnut Rise Drive, 8916",515,
196307,Marilyn,Chapman,Female,41,2,1,Y,BOB0002348,"Meadow Avenue, 269",595,
196308,Danielle,Ellery,Female,37,1,2,Y,BOB0002349,"Rivervalley Lane, 1049",539,
196309,Madelyn,Tailor,Female,35,9,2,Y,BOB0002345,"Champion  Way, 9118",762,
196310,Andrea,Richardson,Female,20,8,2,Y,BOB0002346,"Chancellor  Rue, 3488",706,
196311,Nick,Aldridge,Male,25,8,1,Y,BOB0002347,"Cam  Route, 5952",677,
196312,Hank,Hopkinson,Male,33,7,1,Y,BOB0002348,"Colombo   Route, 7379",733,
196313,Macy,Rycroft,Female,41,7,1,Y,BOB0002349,"Gavel   Way, 5987",684,
196314,Hank,Rodgers,Male,36,6,1,Y,BOB0002345,"Clissold  Street, 7266",679,
196315,Noah,Hill,Male,58,10,1,Y,BOB0002346,"Archery  Crossroad, 6462",625,
196317,Aiden,Dixon,Male,42,7,2,Y,BOB0002348,"Caslon   Way, 4084",649,
196318,Jacob,Pitt,Male,37,7,1,Y,BOB0002347,"Ely  Hill, 9915",663,
196319,Barney,Windsor,Male,35,2,1,Y,BOB0002349,"Apothecary   Tunnel, 99",666,
196321,Evelynn,Knight,Female,29,2,2,Y,BOB0002348,"Camdale  Road, 8108",706,
196323,Jocelyn,Armstrong,Female,35,3,1,Y,BOB0002349,"Chicksand  Road, 6694",850,
